data_venda,cliente,loja,produto,categoria,quantidade,preco_unitario,custo_unitario,cidade,estado,regiao,forma_pagamento
2023-11-18,Cliente 39,Loja Norte,Fone de Ouvido,Acessórios,6,1663.2,1140.74,Salvador,BA,SUDESTE,Pix
2024-08-19,Cliente 89,Loja Leste,Mesa,Móveis,9,110.9,81.24,Salvador,BA,CENTRO-OESTE,Pix
2023-02-15,Cliente 40,Loja Oeste,Celular,Eletrônicos,9,387.14,241.05,Salvador,BA,SUL,Crédito
2024-11-01,Cliente 164,Loja Sul,Monitor,Eletrônicos,3,872.26,630.21,Recife,PE,Centro-Oeste,Crédito
2024-08-30,Cliente 114,Loja Centro,Cadeira,Móveis,8,401.08,248.72,São Paulo,SP,SUL,Boleto
2023-12-24,Cliente 183,Loja Sul,Webcam,Acessórios,4,3410.97,1832.87,Fortaleza,CE,CENTRO-OESTE,Pix
2024-02-17,Cliente 10,Loja Centro,Notebook,Eletrônicos,4,1772.63,1037.02,Brasília,DF,Centro-Oeste,Crédito
2023-12-23,Cliente 158,Loja Centro,Monitor,Eletrônicos,7,397.67,208.12,Goiânia,GO,Sudeste,Crédito
2023-10-04,Cliente 148,Loja Centro,Celular,Eletrônicos,7,1637.04,1206.78,São Paulo,SP,Centro-Oeste,Boleto
2024-02-12,Cliente 181,Loja Norte,Webcam,Acessórios,9,1128.47,794.41,Belo Horizonte,MG,sudeste,Pix
2024-03-10,Cliente 114,Loja Leste,Webcam,Acessórios,9,2708.74,2104.7,Curitiba,PR,Sul,Pix
2024-11-20,Cliente 92,Loja Oeste,Monitor,Eletrônicos,8,3499.51,2136.12,Recife,PE,CENTRO-OESTE,Boleto
2024-07-05,Cliente 55,Loja Sul,Notebook,Eletrônicos,1,1617.87,873.41,Fortaleza,CE,sudeste,Débito
2023-03-18,Cliente 70,Loja Norte,Monitor,Eletrônicos,2,2648.82,1810.81,Salvador,BA,Sudeste,Boleto
2023-08-21,Cliente 111,Loja Leste,Cadeira,Móveis,8,2241.62,1776.87,Belo Horizonte,MG,Sul,Pix
2023-03-06,Cliente 178,Loja Sul,Celular,Eletrônicos,7,1573.62,1174.01,Goiânia,GO,centro-oeste,Crédito
2023-08-22,Cliente 94,Loja Leste,Monitor,Eletrônicos,1,3203.9,2249.34,São Paulo,SP,Nordeste,Débito
2023-07-05,Cliente 172,Loja Leste,Impressora,Eletrônicos,9,650.67,491.22,São Paulo,SP,Sul,Boleto
2024-06-19,Cliente 100,Loja Leste,Webcam,Acessórios,2,538.14,350.85,Porto Alegre,RS,CENTRO-OESTE,Crédito
2023-06-20,Cliente 20,Loja Sul,Mouse,Eletrônicos,3,3351.35,2476.75,Belo Horizonte,MG,SUDESTE,Pix
2024-10-19,Cliente 140,Loja Oeste,Teclado,Eletrônicos,2,3235.29,2186.0,Recife,PE,SUDESTE,Pix
2024-04-07,Cliente 68,Loja Sul,Webcam,Acessórios,7,3419.77,2488.34,Porto Alegre,RS,nordeste,Pix
2023-10-21,Cliente 20,Loja Centro,Monitor,Eletrônicos,6,2418.22,1439.1,Belo Horizonte,MG,centro-oeste,Crédito
2023-07-12,Cliente 131,Loja Centro,Fone de Ouvido,Acessórios,2,787.71,611.59,Salvador,BA,Nordeste,Débito
2023-04-13,Cliente 177,Loja Oeste,Notebook,Eletrônicos,9,2898.08,2008.49,Curitiba,PR,Sul,Boleto
2023-10-14,Cliente 128,Loja Centro,Impressora,Eletrônicos,5,2742.11,1812.86,Brasília,DF,SUL,Boleto
2024-06-18,Cliente 63,Loja Norte,Teclado,Eletrônicos,1,3314.11,1916.59,Belo Horizonte,MG,Sul,Pix
2024-07-08,Cliente 54,Loja Leste,Cadeira,Móveis,2,433.96,274.64,São Paulo,SP,Sudeste,Débito
2023-10-26,Cliente 120,Loja Leste,Notebook,Eletrônicos,8,3080.65,1905.28,Brasília,DF,Sudeste,Crédito
2024-04-21,Cliente 97,Loja Norte,Impressora,Eletrônicos,7,424.01,281.14,Fortaleza,CE,CENTRO-OESTE,Pix
2023-03-09,Cliente 163,Loja Leste,Notebook,Eletrônicos,7,2307.01,1630.39,Fortaleza,CE,SUDESTE,Crédito
2024-06-12,Cliente 102,Loja Oeste,Celular,Eletrônicos,1,1022.69,671.97,Belo Horizonte,MG,Sudeste,Pix
2023-08-20,Cliente 172,Loja Norte,Mouse,Eletrônicos,7,2858.03,1619.68,Brasília,DF,nordeste,Pix
2023-04-22,Cliente 151,Loja Oeste,Mesa,Móveis,5,2170.92,1389.78,Recife,PE,sudeste,Boleto
2023-09-14,Cliente 146,Loja Centro,Notebook,Eletrônicos,4,2151.83,1089.11,Salvador,BA,CENTRO-OESTE,Boleto
2023-04-28,Cliente 181,Loja Oeste,Notebook,Eletrônicos,5,500.87,372.8,Curitiba,PR,Centro-Oeste,Crédito
2024-08-10,Cliente 26,Loja Norte,Mouse,Eletrônicos,2,2594.01,1587.87,Brasília,DF,nordeste,Débito
2023-06-29,Cliente 31,Loja Sul,Webcam,Acessórios,8,3342.97,2135.19,Recife,PE,Sul,Crédito
2023-12-16,Cliente 44,Loja Leste,Webcam,Acessórios,7,2563.76,1882.54,Curitiba,PR,Sudeste,Débito
2023-01-26,Cliente 141,Loja Oeste,Teclado,Eletrônicos,7,2021.28,1574.11,Rio de Janeiro,RJ,Centro-Oeste,Pix
2024-09-09,Cliente 60,Loja Norte,Cadeira,Móveis,1,538.4,405.37,Brasília,DF,Nordeste,Débito
2023-03-26,Cliente 2,Loja Leste,Fone de Ouvido,Acessórios,4,2404.43,1650.56,Porto Alegre,RS,Nordeste,Boleto
2023-09-17,Cliente 97,Loja Oeste,Monitor,Eletrônicos,2,1706.06,1026.06,Salvador,BA,Sul,Pix
2023-04-01,Cliente 39,Loja Oeste,Mouse,Eletrônicos,3,2583.7,1527.68,São Paulo,SP,Sul,Débito
2024-08-19,Cliente 181,Loja Leste,Mouse,Eletrônicos,6,1318.37,1035.52,Goiânia,GO,CENTRO-OESTE,Crédito
2024-05-19,Cliente 21,Loja Leste,Monitor,Eletrônicos,10,1615.6,1046.64,Salvador,BA,Sudeste,Débito
2024-08-09,Cliente 78,Loja Centro,Notebook,Eletrônicos,7,1776.09,1371.61,Salvador,BA,SUDESTE,Pix
2024-07-07,Cliente 60,Loja Oeste,Impressora,Eletrônicos,6,371.62,229.53,São Paulo,SP,CENTRO-OESTE,Pix
2024-07-24,Cliente 117,Loja Leste,Monitor,Eletrônicos,8,1378.89,796.53,Curitiba,PR,Centro-Oeste,Boleto
2023-11-29,Cliente 168,Loja Oeste,Impressora,Eletrônicos,1,1387.82,787.35,São Paulo,SP,Centro-Oeste,Débito
2023-09-28,Cliente 149,Loja Leste,Mouse,Eletrônicos,4,203.89,115.76,Fortaleza,CE,Centro-Oeste,Pix
2024-07-09,Cliente 72,Loja Oeste,Celular,Eletrônicos,6,451.27,225.68,Porto Alegre,RS,Sudeste,Pix
2024-02-01,Cliente 6,Loja Sul,Celular,Eletrônicos,2,1917.83,1528.99,Curitiba,PR,SUL,Débito
2024-01-04,Cliente 149,Loja Sul,Celular,Eletrônicos,8,2100.51,1585.07,São Paulo,SP,Centro-Oeste,Boleto
2024-08-12,Cliente 122,Loja Leste,Mouse,Eletrônicos,2,226.73,178.21,Rio de Janeiro,RJ,SUL,Boleto
2024-06-08,Cliente 145,Loja Leste,Mesa,Móveis,6,1493.23,953.28,Porto Alegre,RS,SUDESTE,Débito
2024-11-27,Cliente 7,Loja Norte,Impressora,Eletrônicos,4,1071.35,644.26,Goiânia,GO,CENTRO-OESTE,Crédito
2023-12-24,Cliente 190,Loja Leste,Webcam,Acessórios,5,3350.4,2057.37,Brasília,DF,Sudeste,Boleto
2024-10-27,Cliente 184,Loja Leste,Impressora,Eletrônicos,10,677.89,514.96,Goiânia,GO,sudeste,Débito
2024-10-01,Cliente 197,Loja Leste,Fone de Ouvido,Acessórios,7,2747.17,1766.18,Belo Horizonte,MG,Centro-Oeste,Boleto
2023-07-30,Cliente 146,Loja Oeste,Celular,Eletrônicos,6,1665.94,1211.24,Goiânia,GO,nordeste,Débito
2024-03-30,Cliente 18,Loja Centro,Impressora,Eletrônicos,8,1666.1,924.89,Curitiba,PR,Sudeste,Boleto
2023-06-26,Cliente 48,Loja Centro,Monitor,Eletrônicos,2,498.56,338.58,Salvador,BA,nordeste,Débito
2023-09-05,Cliente 14,Loja Norte,Cadeira,Móveis,3,849.81,599.39,Curitiba,PR,Sul,Débito
2024-12-26,Cliente 8,Loja Leste,Cadeira,Móveis,7,127.82,79.29,Porto Alegre,RS,CENTRO-OESTE,Pix
2023-07-15,Cliente 88,Loja Leste,Monitor,Eletrônicos,7,2161.3,1504.93,São Paulo,SP,centro-oeste,Boleto
2023-12-18,Cliente 63,Loja Leste,Mesa,Móveis,10,1104.05,597.25,Belo Horizonte,MG,Sudeste,Crédito
2023-12-11,Cliente 74,Loja Oeste,Impressora,Eletrônicos,5,1882.17,1408.63,Porto Alegre,RS,Centro-Oeste,Pix
2024-06-16,Cliente 3,Loja Sul,Monitor,Eletrônicos,2,3368.37,2322.58,Rio de Janeiro,RJ,SUDESTE,Pix
2023-09-11,Cliente 114,Loja Leste,Mesa,Móveis,3,1876.46,941.87,Porto Alegre,RS,SUL,Débito
2024-03-10,Cliente 141,Loja Oeste,Mesa,Móveis,1,1704.87,1292.11,Salvador,BA,Centro-Oeste,Boleto
2023-05-14,Cliente 44,Loja Centro,Notebook,Eletrônicos,1,838.96,568.0,Belo Horizonte,MG,Sul,Crédito
2023-11-30,Cliente 144,Loja Leste,Celular,Eletrônicos,2,2193.94,1568.94,São Paulo,SP,nordeste,Débito
2024-06-21,Cliente 199,Loja Leste,Webcam,Acessórios,3,1912.81,1227.24,Goiânia,GO,SUDESTE,Boleto
2024-08-04,Cliente 93,Loja Leste,Monitor,Eletrônicos,5,2814.96,2087.77,Rio de Janeiro,RJ,SUDESTE,Crédito
2023-01-09,Cliente 61,Loja Norte,Celular,Eletrônicos,7,1118.5,597.79,Goiânia,GO,SUDESTE,Crédito
2023-07-03,Cliente 135,Loja Leste,Celular,Eletrônicos,1,1168.43,830.14,São Paulo,SP,SUL,Pix
2024-12-21,Cliente 168,Loja Centro,Mouse,Eletrônicos,1,557.63,305.45,Belo Horizonte,MG,sudeste,Boleto
2023-10-10,Cliente 136,Loja Leste,Mesa,Móveis,6,3317.55,1725.28,Porto Alegre,RS,CENTRO-OESTE,Débito
2024-04-22,Cliente 82,Loja Centro,Mouse,Eletrônicos,5,1449.98,782.24,São Paulo,SP,sudeste,Pix
2023-02-22,Cliente 59,Loja Leste,Teclado,Eletrônicos,10,1593.24,928.43,Recife,PE,Sudeste,Boleto
2023-07-13,Cliente 52,Loja Centro,Fone de Ouvido,Acessórios,5,2585.56,2015.71,Salvador,BA,CENTRO-OESTE,Pix
2023-08-10,Cliente 102,Loja Oeste,Fone de Ouvido,Acessórios,3,3162.2,2234.53,Fortaleza,CE,Sudeste,Boleto
2023-06-07,Cliente 59,Loja Norte,Notebook,Eletrônicos,5,1207.73,958.15,Rio de Janeiro,RJ,nordeste,Boleto
2024-09-27,Cliente 163,Loja Leste,Mouse,Eletrônicos,9,1230.73,875.18,Porto Alegre,RS,Sudeste,Crédito
2024-05-09,Cliente 172,Loja Norte,Mesa,Móveis,2,2000.96,1298.43,São Paulo,SP,Sudeste,Débito
2024-07-29,Cliente 40,Loja Oeste,Mesa,Móveis,10,500.9,268.36,Rio de Janeiro,RJ,Nordeste,Débito
2023-01-04,Cliente 69,Loja Oeste,Monitor,Eletrônicos,3,3394.88,2155.71,Curitiba,PR,Sul,Boleto
2023-12-18,Cliente 138,Loja Sul,Webcam,Acessórios,9,607.26,469.32,Salvador,BA,Nordeste,Crédito
2023-03-27,Cliente 73,Loja Oeste,Mouse,Eletrônicos,4,2817.15,1954.47,Recife,PE,SUDESTE,Crédito
2023-11-14,Cliente 47,Loja Sul,Celular,Eletrônicos,8,1094.33,829.24,Salvador,BA,centro-oeste,Boleto
2024-09-07,Cliente 21,Loja Oeste,Monitor,Eletrônicos,7,596.66,321.65,Goiânia,GO,centro-oeste,Débito
2024-04-26,Cliente 187,Loja Leste,Mouse,Eletrônicos,5,2303.32,1809.81,Belo Horizonte,MG,Sul,Boleto
2023-07-15,Cliente 163,Loja Sul,Celular,Eletrônicos,3,3092.45,1785.47,Fortaleza,CE,Sul,Pix
2024-01-21,Cliente 93,Loja Leste,Cadeira,Móveis,8,1840.18,1011.06,Goiânia,GO,sudeste,Pix
2024-10-25,Cliente 12,Loja Norte,Impressora,Eletrônicos,4,3135.43,2382.82,Porto Alegre,RS,CENTRO-OESTE,Crédito
2023-05-09,Cliente 76,Loja Leste,Monitor,Eletrônicos,9,2283.1,1580.39,Porto Alegre,RS,CENTRO-OESTE,Boleto
2023-03-09,Cliente 108,Loja Sul,Notebook,Eletrônicos,1,2008.3,1009.86,São Paulo,SP,Centro-Oeste,Débito
2024-01-27,Cliente 178,Loja Norte,Celular,Eletrônicos,3,1043.54,574.3,Recife,PE,SUDESTE,Pix
2024-09-05,Cliente 60,Loja Centro,Cadeira,Móveis,3,3233.81,1831.14,Goiânia,GO,CENTRO-OESTE,Crédito
2023-09-05,Cliente 28,Loja Centro,Cadeira,Móveis,2,2391.76,1302.3,São Paulo,SP,Centro-Oeste,Débito
2023-12-03,Cliente 108,Loja Oeste,Teclado,Eletrônicos,5,3194.48,1845.09,Recife,PE,Sudeste,Crédito
2023-08-17,Cliente 56,Loja Sul,Mouse,Eletrônicos,5,484.26,330.8,Brasília,DF,CENTRO-OESTE,Pix
2023-09-06,Cliente 195,Loja Sul,Celular,Eletrônicos,3,594.81,393.53,Porto Alegre,RS,CENTRO-OESTE,Boleto
2023-12-28,Cliente 64,Loja Oeste,Impressora,Eletrônicos,8,2800.51,1469.5,Fortaleza,CE,Sudeste,Débito
2023-08-30,Cliente 104,Loja Sul,Teclado,Eletrônicos,3,2609.05,1668.47,Recife,PE,Sudeste,Crédito
2024-12-21,Cliente 163,Loja Centro,Monitor,Eletrônicos,10,1991.55,1339.11,Belo Horizonte,MG,nordeste,Pix
2023-11-05,Cliente 38,Loja Leste,Celular,Eletrônicos,2,3033.1,2103.38,Recife,PE,centro-oeste,Boleto
2023-10-18,Cliente 46,Loja Norte,Monitor,Eletrônicos,6,946.34,739.57,Salvador,BA,sudeste,Boleto
2023-03-04,Cliente 189,Loja Leste,Webcam,Acessórios,10,545.45,388.14,Fortaleza,CE,Centro-Oeste,Pix
2023-08-25,Cliente 176,Loja Oeste,Cadeira,Móveis,4,2195.81,1299.33,Goiânia,GO,nordeste,Crédito
2023-07-07,Cliente 177,Loja Sul,Cadeira,Móveis,4,2600.73,1824.57,Salvador,BA,SUDESTE,Boleto
2024-06-07,Cliente 26,Loja Norte,Fone de Ouvido,Acessórios,6,1625.52,933.76,Curitiba,PR,Sul,Crédito
2024-11-26,Cliente 54,Loja Centro,Celular,Eletrônicos,5,1224.33,843.22,Curitiba,PR,SUDESTE,Débito
2024-05-02,Cliente 65,Loja Centro,Impressora,Eletrônicos,2,2965.71,1618.56,Porto Alegre,RS,CENTRO-OESTE,Pix
2023-02-15,Cliente 83,Loja Centro,Monitor,Eletrônicos,3,239.63,136.36,Fortaleza,CE,nordeste,Crédito
2024-05-14,Cliente 182,Loja Centro,Teclado,Eletrônicos,3,1176.95,877.6,Curitiba,PR,Nordeste,Pix
2023-10-01,Cliente 163,Loja Centro,Mesa,Móveis,8,236.78,160.14,Brasília,DF,SUL,Débito
2024-08-30,Cliente 159,Loja Norte,Teclado,Eletrônicos,6,1406.78,733.44,Porto Alegre,RS,Nordeste,Pix
2023-02-06,Cliente 125,Loja Oeste,Mouse,Eletrônicos,6,852.37,630.95,Belo Horizonte,MG,sudeste,Crédito
2024-12-06,Cliente 80,Loja Oeste,Monitor,Eletrônicos,1,1255.07,907.26,Salvador,BA,SUL,Crédito
2023-11-18,Cliente 92,Loja Leste,Webcam,Acessórios,2,1199.48,778.66,Fortaleza,CE,sudeste,Boleto
2023-05-15,Cliente 72,Loja Leste,Impressora,Eletrônicos,3,3357.83,2315.36,Curitiba,PR,Sul,Crédito
2024-11-18,Cliente 172,Loja Oeste,Impressora,Eletrônicos,7,512.74,387.44,Rio de Janeiro,RJ,Nordeste,Boleto
2024-04-14,Cliente 112,Loja Centro,Monitor,Eletrônicos,3,81.94,60.12,Salvador,BA,Nordeste,Crédito
2024-01-30,Cliente 129,Loja Sul,Cadeira,Móveis,1,1134.65,758.76,Belo Horizonte,MG,nordeste,Boleto
2024-03-08,Cliente 7,Loja Oeste,Celular,Eletrônicos,5,704.97,398.12,Rio de Janeiro,RJ,Sudeste,Crédito
2024-03-03,Cliente 188,Loja Centro,Mouse,Eletrônicos,2,3211.79,2343.28,São Paulo,SP,Sudeste,Débito
2024-07-24,Cliente 26,Loja Oeste,Webcam,Acessórios,8,2917.15,1917.54,Belo Horizonte,MG,CENTRO-OESTE,Débito
2023-09-06,Cliente 143,Loja Oeste,Notebook,Eletrônicos,7,2314.73,1425.32,Porto Alegre,RS,sudeste,Boleto
2024-12-02,Cliente 91,Loja Leste,Fone de Ouvido,Acessórios,9,2581.81,1359.53,Fortaleza,CE,CENTRO-OESTE,Crédito
2024-07-24,Cliente 138,Loja Norte,Mesa,Móveis,10,1367.24,1091.03,São Paulo,SP,nordeste,Boleto
2024-05-14,Cliente 41,Loja Centro,Teclado,Eletrônicos,1,91.51,71.81,Brasília,DF,centro-oeste,Crédito
2023-12-27,Cliente 108,Loja Sul,Cadeira,Móveis,3,2231.34,1422.32,Fortaleza,CE,Sudeste,Boleto
2024-02-14,Cliente 155,Loja Leste,Fone de Ouvido,Acessórios,1,3360.02,1903.73,Curitiba,PR,centro-oeste,Pix
2023-07-29,Cliente 106,Loja Leste,Mouse,Eletrônicos,6,3420.45,2333.67,Porto Alegre,RS,sudeste,Pix
2024-01-24,Cliente 135,Loja Oeste,Impressora,Eletrônicos,5,1996.83,1563.81,Fortaleza,CE,nordeste,Boleto
2023-04-14,Cliente 22,Loja Leste,Mesa,Móveis,9,1214.81,786.5,Rio de Janeiro,RJ,SUL,Pix
2024-02-16,Cliente 54,Loja Sul,Impressora,Eletrônicos,6,2357.48,1741.43,São Paulo,SP,Sul,Crédito
2023-01-17,Cliente 185,Loja Centro,Fone de Ouvido,Acessórios,8,772.81,602.48,São Paulo,SP,SUDESTE,Pix
2023-09-03,Cliente 198,Loja Leste,Fone de Ouvido,Acessórios,7,1192.9,879.53,Salvador,BA,Centro-Oeste,Boleto
2024-07-24,Cliente 124,Loja Centro,Monitor,Eletrônicos,4,393.0,254.88,São Paulo,SP,CENTRO-OESTE,Débito
2023-06-07,Cliente 4,Loja Centro,Impressora,Eletrônicos,6,1026.94,661.5,Rio de Janeiro,RJ,SUDESTE,Pix
2023-11-25,Cliente 7,Loja Centro,Notebook,Eletrônicos,6,3345.8,1964.06,Belo Horizonte,MG,Nordeste,Pix
2024-11-12,Cliente 145,Loja Oeste,Webcam,Acessórios,9,3477.67,2489.93,São Paulo,SP,centro-oeste,Débito
2024-06-06,Cliente 123,Loja Norte,Webcam,Acessórios,7,2227.29,1271.94,Fortaleza,CE,SUL,Boleto
2023-10-16,Cliente 64,Loja Oeste,Mouse,Eletrônicos,4,95.5,70.62,Recife,PE,Sul,Crédito
2023-06-11,Cliente 158,Loja Sul,Notebook,Eletrônicos,10,324.16,183.81,São Paulo,SP,CENTRO-OESTE,Débito
2024-08-02,Cliente 165,Loja Leste,Notebook,Eletrônicos,5,416.93,332.49,Fortaleza,CE,Nordeste,Pix
2023-07-19,Cliente 92,Loja Centro,Impressora,Eletrônicos,3,1816.35,1178.74,Recife,PE,centro-oeste,Boleto
2024-10-09,Cliente 104,Loja Centro,Teclado,Eletrônicos,6,585.45,429.37,Belo Horizonte,MG,Sudeste,Débito
2023-10-21,Cliente 10,Loja Sul,Teclado,Eletrônicos,1,497.26,382.39,Curitiba,PR,nordeste,Boleto
2024-06-15,Cliente 145,Loja Centro,Celular,Eletrônicos,3,1290.02,900.16,Rio de Janeiro,RJ,SUL,Crédito
2023-03-13,Cliente 106,Loja Leste,Fone de Ouvido,Acessórios,9,3094.84,1558.54,Belo Horizonte,MG,nordeste,Crédito
2024-06-23,Cliente 142,Loja Sul,Fone de Ouvido,Acessórios,3,800.41,430.72,Rio de Janeiro,RJ,SUL,Boleto
2024-03-02,Cliente 22,Loja Sul,Webcam,Acessórios,10,1971.21,1458.49,São Paulo,SP,SUDESTE,Boleto
2023-10-16,Cliente 78,Loja Sul,Impressora,Eletrônicos,6,2910.49,2162.77,Goiânia,GO,SUDESTE,Crédito
2024-07-03,Cliente 140,Loja Leste,Teclado,Eletrônicos,5,2444.57,1331.69,Belo Horizonte,MG,Sul,Crédito
2023-02-12,Cliente 58,Loja Centro,Monitor,Eletrônicos,4,1643.98,970.05,Fortaleza,CE,sudeste,Crédito
2023-09-27,Cliente 32,Loja Oeste,Teclado,Eletrônicos,7,2227.98,1656.84,Recife,PE,Sul,Boleto
2023-04-05,Cliente 129,Loja Oeste,Notebook,Eletrônicos,2,134.55,85.61,Recife,PE,sudeste,Crédito
2024-01-23,Cliente 169,Loja Oeste,Webcam,Acessórios,3,2581.05,1946.37,Goiânia,GO,SUDESTE,Pix
2023-10-24,Cliente 17,Loja Centro,Celular,Eletrônicos,9,1955.13,1433.34,Recife,PE,Sul,Pix
2023-04-17,Cliente 29,Loja Oeste,Mouse,Eletrônicos,2,733.11,381.9,Porto Alegre,RS,sudeste,Pix
2023-11-19,Cliente 163,Loja Centro,Notebook,Eletrônicos,2,2456.06,1398.57,Salvador,BA,Centro-Oeste,Crédito
2023-01-02,Cliente 147,Loja Sul,Cadeira,Móveis,8,183.01,111.33,Porto Alegre,RS,Sudeste,Boleto
2024-06-23,Cliente 55,Loja Centro,Celular,Eletrônicos,5,2329.01,1516.18,Rio de Janeiro,RJ,Sudeste,Débito
2023-11-19,Cliente 122,Loja Norte,Mouse,Eletrônicos,6,2682.1,1654.63,Porto Alegre,RS,SUDESTE,Boleto
2023-10-02,Cliente 7,Loja Norte,Mesa,Móveis,10,977.34,504.69,Fortaleza,CE,Sul,Boleto
2024-06-21,Cliente 116,Loja Centro,Cadeira,Móveis,10,2214.49,1514.78,Porto Alegre,RS,CENTRO-OESTE,Débito
2024-09-21,Cliente 74,Loja Centro,Monitor,Eletrônicos,2,2492.67,1540.36,Goiânia,GO,SUDESTE,Boleto
2023-06-21,Cliente 110,Loja Leste,Cadeira,Móveis,1,2925.42,1477.56,Rio de Janeiro,RJ,Nordeste,Débito
2024-02-11,Cliente 62,Loja Centro,Mouse,Eletrônicos,1,1249.51,971.67,Brasília,DF,Sudeste,Crédito
2024-02-21,Cliente 25,Loja Norte,Notebook,Eletrônicos,10,1450.86,870.06,Brasília,DF,Nordeste,Débito
2023-10-15,Cliente 113,Loja Sul,Impressora,Eletrônicos,7,3262.02,1651.87,São Paulo,SP,centro-oeste,Boleto
2024-10-12,Cliente 163,Loja Oeste,Celular,Eletrônicos,5,3075.01,1886.74,Goiânia,GO,centro-oeste,Pix
2024-10-27,Cliente 64,Loja Leste,Fone de Ouvido,Acessórios,9,289.21,145.66,Porto Alegre,RS,sudeste,Crédito
2024-05-12,Cliente 196,Loja Norte,Notebook,Eletrônicos,8,63.55,33.14,Fortaleza,CE,Centro-Oeste,Pix
2023-02-07,Cliente 114,Loja Oeste,Webcam,Acessórios,10,730.58,409.56,Porto Alegre,RS,sudeste,Crédito
2023-02-23,Cliente 10,Loja Sul,Mouse,Eletrônicos,2,2029.38,1476.71,Fortaleza,CE,CENTRO-OESTE,Crédito
2024-01-01,Cliente 86,Loja Oeste,Teclado,Eletrônicos,5,1038.82,546.25,Rio de Janeiro,RJ,nordeste,Boleto
2023-11-07,Cliente 170,Loja Oeste,Cadeira,Móveis,4,854.86,597.2,Curitiba,PR,nordeste,Pix
2024-11-27,Cliente 7,Loja Norte,Mesa,Móveis,4,2008.04,1069.62,Belo Horizonte,MG,Sul,Pix
2024-08-22,Cliente 150,Loja Norte,Monitor,Eletrônicos,1,1123.35,795.8,São Paulo,SP,nordeste,Boleto
2024-09-20,Cliente 123,Loja Leste,Mesa,Móveis,7,2525.83,1988.27,Curitiba,PR,Sul,Crédito
2024-12-12,Cliente 40,Loja Sul,Celular,Eletrônicos,10,3048.23,2222.17,Curitiba,PR,centro-oeste,Boleto
2024-01-21,Cliente 85,Loja Norte,Teclado,Eletrônicos,9,2888.26,2176.99,Curitiba,PR,CENTRO-OESTE,Débito
2024-12-19,Cliente 21,Loja Norte,Celular,Eletrônicos,9,1613.66,851.6,Recife,PE,SUL,Débito
2024-03-16,Cliente 2,Loja Sul,Mouse,Eletrônicos,10,1397.28,1091.51,Fortaleza,CE,Nordeste,Crédito
2023-05-05,Cliente 100,Loja Norte,Celular,Eletrônicos,6,1645.65,884.68,Curitiba,PR,Nordeste,Crédito
2024-01-15,Cliente 193,Loja Sul,Impressora,Eletrônicos,9,2162.63,1687.58,Goiânia,GO,nordeste,Pix
2023-01-16,Cliente 27,Loja Sul,Impressora,Eletrônicos,10,1896.15,1287.09,Curitiba,PR,Nordeste,Pix
2024-11-08,Cliente 34,Loja Leste,Celular,Eletrônicos,4,2117.58,1209.56,São Paulo,SP,sudeste,Boleto
2024-10-26,Cliente 15,Loja Sul,Impressora,Eletrônicos,3,1299.3,698.82,Goiânia,GO,Sudeste,Débito
2023-04-24,Cliente 171,Loja Centro,Impressora,Eletrônicos,1,215.29,112.83,São Paulo,SP,sudeste,Pix
2023-07-17,Cliente 144,Loja Sul,Impressora,Eletrônicos,7,292.93,197.91,Rio de Janeiro,RJ,SUL,Crédito
2024-07-23,Cliente 132,Loja Norte,Teclado,Eletrônicos,4,54.17,38.02,Rio de Janeiro,RJ,Sul,Pix
2024-12-26,Cliente 144,Loja Leste,Impressora,Eletrônicos,10,226.76,159.67,Goiânia,GO,Centro-Oeste,Débito
2024-06-25,Cliente 32,Loja Leste,Monitor,Eletrônicos,2,261.7,183.08,Curitiba,PR,Centro-Oeste,Débito
2023-05-22,Cliente 33,Loja Centro,Impressora,Eletrônicos,6,2550.01,1328.71,Salvador,BA,centro-oeste,Débito
2024-02-12,Cliente 74,Loja Centro,Teclado,Eletrônicos,7,785.96,412.22,São Paulo,SP,Centro-Oeste,Boleto
2023-04-30,Cliente 177,Loja Leste,Mouse,Eletrônicos,1,586.62,366.07,Curitiba,PR,CENTRO-OESTE,Débito
2024-08-28,Cliente 17,Loja Leste,Impressora,Eletrônicos,4,1143.18,786.17,Brasília,DF,Centro-Oeste,Boleto
2024-11-13,Cliente 18,Loja Oeste,Cadeira,Móveis,4,558.33,410.07,São Paulo,SP,Sul,Débito
2024-02-16,Cliente 117,Loja Centro,Mesa,Móveis,9,564.69,432.59,Belo Horizonte,MG,SUDESTE,Boleto
2024-10-01,Cliente 146,Loja Sul,Webcam,Acessórios,8,2061.95,1405.23,Curitiba,PR,SUDESTE,Débito
2023-11-05,Cliente 176,Loja Oeste,Mesa,Móveis,10,1479.94,854.19,Belo Horizonte,MG,SUL,Débito
2023-04-29,Cliente 20,Loja Sul,Impressora,Eletrônicos,7,1800.17,1371.07,Brasília,DF,Sul,Débito
2023-01-26,Cliente 83,Loja Oeste,Notebook,Eletrônicos,5,133.86,95.34,Recife,PE,Centro-Oeste,Boleto
2024-11-06,Cliente 178,Loja Centro,Mouse,Eletrônicos,6,2473.56,1677.44,Salvador,BA,nordeste,Débito
2023-12-31,Cliente 148,Loja Centro,Celular,Eletrônicos,8,3255.3,1678.56,Brasília,DF,SUDESTE,Crédito
2023-07-02,Cliente 186,Loja Leste,Cadeira,Móveis,4,1664.47,890.27,Recife,PE,nordeste,Crédito
